Project No,Total A1-A5w,Cost,GIA,Total Kg,A5atCO2,A1_A5_kgCO2e_msq,Storeys,Grid_X,Grid_Y,Bays_X,"Typology_CLT, Glulam and Steel Column Hybrid",Typology_Composite Cell Beams with Metal Decking,Typology_Composite Rolled Steel with Metal Decking,Typology_Non-Composite Rolled Steel with PCC Planks,Typology_One-Way Spanning RC,Typology_PT RC Flat Slab,Typology_Precast Hollowcore with In-situ RC Beams,Typology_RC Flat Slab,Typology_RC Rib Slab,Typology_Steel Frame with CLT Slabs,Typology_Two-way RC Slab,Building Use_Education,Building Use_Healthcare,Building Use_Office,Building Use_Residential,Has Basement_No,Has Basement_Yes,Has Transfer Deck_No,Has Transfer Deck_Yes
945,31603.30999351197,86622804.2253,107415.0,135611974.30986118,606.3596295773068,299.86193383688754,31,7,7,15.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
946,5126.935319669287,7441565.6233,10920.0,35445036.45699191,52.09095936299432,474.2698057721869,14,7,7,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
947,4433.219973252244,7748303.2055,10920.0,31627578.43721528,54.23812243823841,410.93938605224207,14,7,7,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
948,4500.332302424351,7226892.8613,10920.0,28881355.113146342,50.58825002910118,416.7509663418912,14,7,7,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
949,4186.492781080109,6810723.7427,10920.0,30006639.03031543,47.67506619893933,387.7443083588872,14,7,7,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
950,4229.686932028087,9184126.9191,10920.0,26996439.900098145,64.28888843383803,393.22122898002976,14,7,7,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
951,3851.2563620524143,8721580.5404,10920.0,23057934.53020101,61.05106378313136,358.2699107908009,14,7,7,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
952,3826.616600939808,8998743.0264,10920.0,22592989.37084957,62.99120118500014,356.1911906707699,14,7,7,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
953,3408.973833746135,9066771.1652,10920.0,20224814.80081883,63.467398156389216,317.98912380059744,14,7,7,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
954,3436.201449075942,8120264.4945,10920.0,21928695.86133387,56.84185146157399,319.8757601224832,14,7,7,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
955,29424.411696620875,45328310.0891,116280.0,161659803.48233318,317.29817062352464,255.77665864503268,17,8,8,19.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
956,24634.48243766821,48848824.9542,116280.0,141922674.8042608,341.941774679729,214.79552986195344,17,8,8,19.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
957,24230.371020806648,48165150.9464,116280.0,133052084.52976575,337.15605662484325,211.27904263356976,17,8,8,19.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
958,25116.870220979174,41668921.0759,116280.0,132985667.26838836,291.6824475314398,218.51180485475243,17,8,8,19.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
959,26803.914591246703,44236297.5354,116280.0,149861034.5930588,309.65408274761586,233.1748251977496,17,8,8,19.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
960,24661.03910680965,43536228.8422,116280.0,141399799.67619583,304.75360189552606,214.70409966206725,17,8,8,19.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
961,24780.31187307769,64188041.4006,116280.0,117197354.00542375,449.31628980409255,216.973066416252,17,8,8,19.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
962,25253.149981203955,63797264.6906,116280.0,96097083.8676492,446.5808528344719,221.0159170453941,17,8,8,19.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
963,19886.508769423584,61523728.4674,116280.0,68426648.57721122,430.6660992714852,174.7263060603291,17,8,8,19.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
964,19385.968029297408,77547140.715,116280.0,72981382.35798833,542.8299850047646,171.38629183266406,17,8,8,19.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
968,78096.09723481885,192735195.4698,249480.0,278803008.56301427,1349.1463682884316,318.4433365524583,33,6,6,18.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
970,40015.172298120735,67235249.5203,116640.0,299911584.32706296,470.6467466417851,347.10064338788163,14,9,9,6.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
971,36751.34865475379,61576801.2769,116640.0,272301291.1313136,431.03760893861977,318.7790317531928,14,9,9,6.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
972,43630.7209505338,67307839.4975,116640.0,285556095.4308672,471.15487648249376,378.1025019462989,14,9,9,6.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
973,41808.75721646848,62520165.5693,116640.0,304306453.24831015,437.6411589854195,362.1947734521081,14,9,9,6.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
974,36186.16990348659,56470661.2809,116640.0,273873172.1384185,395.2946289662308,313.6270964716462,14,9,9,6.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
975,38104.51821818704,82325166.5525,116640.0,253155214.105312,576.2761658677443,331.6254662556137,14,9,9,6.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
976,34428.59528156546,78264304.9236,116640.0,209690107.2334684,547.8501344651088,299.86664451329364,14,9,9,6.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
977,37306.8229287352,91370971.8613,116640.0,212835571.27064008,639.5968030289011,325.32938727506945,14,9,9,6.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
978,31848.89378622052,88114974.998,116640.0,179913415.49983191,616.8048249859265,278.3410374760498,14,9,9,6.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
979,28629.33950345384,100200148.0304,116640.0,187083054.9728569,701.4010362130775,251.46382492855727,14,9,9,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
980,60628.08851840767,89346653.8622,212940.0,460396752.5609392,625.4265770351556,287.6562181621247,13,9,9,13.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
981,48380.65971333404,93380895.1346,212940.0,399855130.0064984,653.6662659420758,230.2729688141078,13,9,9,13.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
982,47866.20476188995,89454050.2495,212940.0,388445573.24947095,626.1783517467794,227.72791919619016,13,9,9,13.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
983,50369.91253165497,80768307.9698,212940.0,390647815.04891336,565.3781557887934,239.20020046700367,13,9,9,13.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
984,54163.43009503886,84849231.2304,212940.0,427242565.6752634,593.9446186128883,257.149313016116,13,9,9,13.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
985,48145.36596722524,82549837.6337,212940.0,398308596.4615022,577.8488634358528,228.8119415359307,13,9,9,13.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
986,47091.40406019254,115805944.169,212940.0,348910391.9468525,810.6416091831068,224.9556009644766,13,9,9,13.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
987,46919.097156315736,112375768.1442,212940.0,312009441.1136311,786.6303770096715,224.0336598728534,13,9,9,13.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
988,49114.88944681386,123602376.2904,212940.0,312676724.0662716,865.2166340327637,234.7145021172472,13,9,9,13.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
989,39669.1647275118,119251758.3529,212940.0,262785786.14736196,834.7623084702687,190.2128629472249,13,9,9,13.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
990,34773.07222478678,134442028.198,212940.0,263204100.5660042,941.094197386031,167.71938772505314,13,9,9,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
991,27708.80319808632,81669049.0193,90720.0,89035251.24745888,571.6833431353041,311.7337581704323,18,12,12,2.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
992,28079.811931249154,76145894.1083,90720.0,121032217.66689932,533.0212587580766,315.39719124787507,18,12,12,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
997,28689.01124559958,41632266.7891,62208.0,176691509.36173323,291.42586752396903,465.863508119913,31,8,8,9.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
998,25591.693578904466,43742379.1756,62208.0,162559604.2304559,306.1966542292014,416.311249889623,31,8,8,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
999,26464.4296521173,44375227.6933,62208.0,162049841.79660442,310.6265938527879,430.41178378938537,31,8,8,9.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
1000,26810.64223202641,41107935.682,62208.0,161519193.60147417,287.75554977384775,435.6095322434455,31,8,8,9.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
1001,29294.936953429667,44109972.9725,62208.0,181296489.08682823,308.76981080774465,475.88263188396047,31,8,8,9.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1002,24975.126379486235,39729054.2727,62208.0,156651377.33329037,278.1033799092281,405.9482664511874,31,8,8,9.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
1003,26888.674582381456,57265920.0623,62208.0,146580256.94355538,400.8614404359504,438.68209913222427,31,8,8,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1004,27217.230776825792,56824314.1727,62208.0,135235237.97740522,397.7701992089997,443.9139817392424,31,8,8,9.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1005,28801.74671300634,63909193.1764,62208.0,136573632.54859784,447.36435223453526,470.1824695415521,31,8,8,9.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1006,23160.99236428883,53281115.9304,62208.0,114712719.10213318,372.9678115129458,378.310831015332,31,8,8,9.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
1007,23900.75182783488,64310070.9089,62208.0,122293097.16699892,450.1704963624124,391.44358160039366,31,8,8,9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1008,67288.59871965957,97911706.2831,262080.0,370868199.15237606,685.38194398181,259.3634793331859,18,8,8,13.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
1009,53017.738059850926,104326516.1771,262080.0,304551851.89016056,730.2856132399575,205.0825079101453,18,8,8,13.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
1010,48583.62789349697,97080116.1561,262080.0,264874442.4499517,679.5608130928001,187.970042378624,18,8,8,13.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
1011,53425.573947288205,87613977.6558,262080.0,272611259.50540924,613.2978435905671,206.19227636934815,18,8,8,13.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
1012,54530.50376285006,90498349.6119,262080.0,303235340.4944898,633.4884472835042,210.48531826210916,18,8,8,13.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1013,50878.40621025991,90581081.9386,262080.0,288259997.75399137,634.0675735699552,196.5524793339052,18,8,8,13.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
1014,50104.40478846351,140738350.4369,262080.0,217438726.27531636,985.1684530583202,194.9388478385296,18,8,8,13.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1015,51526.65940561871,138873400.7307,262080.0,170827896.04290494,972.1138051148168,200.31583184803696,18,8,8,13.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1016,38686.82204462877,131864681.6611,262080.0,104316091.07622004,923.0527716276692,151.1365797323582,18,8,8,13.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
1017,36676.620451846895,171157375.7708,262080.0,115354973.36743462,1198.1016303955882,144.5158809609375,18,8,8,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1019,38168.58265955512,65255358.0921,88128.0,235613526.3123868,456.78750664494834,438.2871523942455,35,8,8,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
1020,41864.29059369624,68867641.3803,88128.0,252685335.840234,482.0734896623895,480.5097594789241,35,8,8,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
1021,42352.31783642909,64159461.7419,88128.0,252848374.448348,449.1162321933783,485.6734984184649,35,8,8,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
1023,41261.00756619703,63302186.7694,88128.0,253115192.8138969,443.115307386103,473.22216405209616,35,8,8,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
1027,35235.31768882295,76186181.8532,88128.0,178539169.7869611,533.3032729721942,405.8712436659761,35,8,8,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
1028,64440.94794867236,91811645.1374,207360.0,353565574.43272066,642.6815159620244,313.8678118471951,32,6,6,18.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
1029,52188.15884905348,93810077.65,207360.0,290688345.7493487,656.6705435498798,254.84582075908256,32,6,6,18.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
1030,46086.82852768404,87470015.4056,207360.0,253935117.2054813,612.2901078391612,225.20794095063272,32,6,6,18.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
1031,50737.336259330725,82471673.3225,207360.0,252776779.77175477,577.3017132572245,247.466425407928,32,6,6,18.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
1032,48796.018033717904,83772270.664,207360.0,267006318.7202626,586.4058946479086,238.1482635434308,32,6,6,18.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1033,52302.3984803902,85616582.3968,207360.0,287529715.17021483,599.3160767775084,255.1201512209091,32,6,6,18.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
1034,52713.64727917682,132382750.869,207360.0,230011616.84230223,926.6792560829384,258.682130281924,32,6,6,18.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1035,49983.33977749335,123301401.7193,207360.0,182233036.2410536,863.1098120352922,245.2085724803657,32,6,6,18.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1036,52265.42683713597,136407172.252,207360.0,179443798.39023376,954.8502057640576,256.6564286405287,32,6,6,18.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1037,38746.48962851293,118148856.4698,207360.0,127428896.61312158,827.0419952883673,190.8445776610788,32,6,6,18.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
1038,38686.43526604547,135929909.6327,207360.0,141824680.25738707,951.509367428756,191.15521138828237,32,6,6,18.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1039,88022.31289028269,130881914.7314,316160.0,686907872.5193427,916.1734031195634,281.3084713227551,12,8,8,16.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
1040,71730.57320511516,136262452.2023,316160.0,612263697.3451805,953.8371654161516,229.89755304444364,12,8,8,16.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
1041,66321.6523726771,127365845.6064,316160.0,565696666.5797099,891.5609192449524,212.59240034135263,12,8,8,16.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
1042,72823.7737235096,117645762.8309,316160.0,577371701.8820815,823.520339816445,232.9431112832934,12,8,8,16.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
1043,73333.76485064463,121225709.193,316160.0,610260406.7852789,848.5799643510587,234.63545298265333,12,8,8,16.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1044,67955.17922745338,119875384.844,316160.0,586337949.2738878,839.1276939082636,217.59332907819345,12,8,8,16.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
1045,75256.32462332956,173350165.118,316160.0,563859812.9630216,1213.451155825878,241.87049525289552,12,8,8,16.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1046,68425.23454017297,166062549.4043,316160.0,472144256.8817552,1162.4378458298563,220.10270871078828,12,8,8,16.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1047,55281.85906895591,164426853.9502,316160.0,397514218.9688194,1150.9879776511764,178.49458200470357,12,8,8,16.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
1048,52434.15067162718,207712351.1764,316160.0,403821106.1318997,1453.9864582348594,170.44577786520128,12,8,8,16.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1049,74935.87660502405,106752732.2696,241395.0,521722323.2072126,747.2691258872951,313.52408181988585,18,7,7,11.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
1050,62668.61668222675,111672940.4989,241395.0,464530187.0357592,781.7105834920419,262.84855637324216,18,7,7,11.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
1051,51750.23349210382,100444537.7652,241395.0,389513815.69574463,703.1117643566627,217.29259204399628,18,7,7,11.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
1052,54504.77789399567,93848123.0221,241395.0,406134693.4119405,656.9368611549014,228.512250689329,18,7,7,11.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1053,57027.55058382932,97550999.0695,241395.0,425320281.6165244,682.8569934864428,239.070434670626,18,7,7,11.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
1054,61044.19387399618,138087989.2422,241395.0,399968716.2282405,966.6159246953464,256.8852287689949,18,7,7,11.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1055,54848.78088040544,130380711.4931,241395.0,319687719.35830593,912.6649804516868,230.99668949587652,18,7,7,11.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1056,56355.72320967933,139674917.9801,241395.0,319292463.54361624,977.7244258605604,237.50884498659823,18,7,7,11.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1057,44106.67065572376,128498680.8943,241395.0,258299277.15309796,899.4907662598588,186.441978591038,18,7,7,11.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
1058,40934.93990479942,140894812.5743,241395.0,263863224.94271865,986.2636880200616,173.66226969415058,18,7,7,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1072,17488.176272375225,37398701.1202,44928.0,109212278.75439076,261.79090784113737,395.0758364542459,15,12,12,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1073,15558.774336367833,35794772.1788,44928.0,88383736.33649513,250.56340525134,351.88162708376007,15,12,12,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1074,16713.12689338641,40677124.0523,44928.0,90942974.3130745,284.7398683658812,378.3357096187742,15,12,12,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1075,14018.190051882071,37612836.4433,44928.0,75499125.5178021,263.2898551033233,317.8748198670183,15,12,12,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
1076,13880.958659559576,35172644.9499,44928.0,85957635.56719387,246.20851464900457,314.440152559842,15,12,12,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1077,44332.66272498114,59208540.2228,98670.0,249582639.94541135,414.45978155936615,453.502812471273,23,6,6,13.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
1078,32776.72069628439,56566747.3548,98670.0,186007377.45729923,395.9672314838908,336.1983168923511,23,6,6,13.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
1079,27822.000468701823,51386042.2258,98670.0,152793705.31140858,359.7022955807288,285.61571667459765,23,6,6,13.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
1080,34642.799137523056,58874569.6716,98670.0,163598351.94147003,412.1219877009184,355.27436024347804,23,6,6,13.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
1081,29148.920544343207,49861027.2187,98670.0,158400242.70035085,349.02719053058144,298.95558665119887,23,6,6,13.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1082,32403.687082129847,51276607.8117,98670.0,181400135.064642,358.93625468217834,332.0423972515661,23,6,6,13.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
1083,34001.5608633641,80522488.8312,98670.0,152017567.9133095,563.6574218182066,350.3113234537581,23,6,6,13.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1084,29262.36969952733,71294184.6486,98670.0,111215114.18479444,499.0592925399345,301.6259145846485,23,6,6,13.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1085,32010.996407370956,83395804.2835,98670.0,113839210.07815944,583.7706299846353,330.34120844588614,23,6,6,13.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1086,26769.316810556847,80194167.2832,98670.0,87547853.89954096,561.3591709822906,276.9907366123354,23,6,6,13.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
1087,25663.68745598011,88081344.4991,98670.0,98769616.7710654,616.5694114940096,266.3449565974878,23,6,6,13.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1088,2854.87726294445,6861425.5237,10752.0,16201751.223685753,48.02997866587017,269.9876526795313,4,8,8,3.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1089,2539.5038974767504,6438345.1289,10752.0,12989698.996930763,45.06841590195255,240.3806095032276,4,8,8,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1090,2940.450898658155,8216932.9982,10752.0,13347358.192873403,57.51853098770835,278.82900201319416,4,8,8,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1091,2539.0916258716484,8103291.6964,10752.0,11428064.166094763,56.7230418749746,241.42621537822012,4,8,8,3.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
1092,2379.388382629574,8112587.567,10752.0,12363341.034850843,56.78811296895797,226.57891514123253,4,8,8,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1093,54355.41875174651,83141211.9157,183040.0,497798408.3512296,581.9884834100576,300.13880701025226,7,8,8,20.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
1094,44983.55705770699,89035112.7823,183040.0,451125546.0265869,623.2457894759027,249.1630400305009,7,8,8,20.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
1095,39703.55471684636,79426550.7731,183040.0,412392914.2014754,555.9858554119837,219.9494130914464,7,8,8,20.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
1096,44612.93853057567,77759932.301,183040.0,420531284.4051797,544.3195261072829,246.7070479495354,7,8,8,20.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
1097,43390.51591782739,77419280.845,183040.0,436513970.0010724,541.9349659147417,240.01557519526952,7,8,8,20.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1098,42560.94730621942,79865314.2215,183040.0,435548948.6220684,559.0571995503482,235.5769476932352,7,8,8,20.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
1099,43784.79244419232,100598481.126,183040.0,413676262.26600814,704.1893678817121,243.05606322155828,7,8,8,20.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1100,40413.1742197064,96440593.1214,183040.0,363379580.62886256,675.0841518500807,224.4769360334161,7,8,8,20.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1101,45740.684499925286,120574725.3698,183040.0,368026775.8776283,844.0230775888126,254.50561395057963,7,8,8,20.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1102,35063.36865362825,101731793.8604,183040.0,324843144.5291666,712.1225570228745,195.45176579245583,7,8,8,20.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
1103,33221.701772812565,129098705.3623,183040.0,329957356.22632664,903.69093753643,186.4368045801409,7,8,8,20.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1104,19001.968376224268,31851826.8962,60000.0,206469651.42975533,222.96278827314083,320.4155194082901,4,10,10,10.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
1105,16665.743234412847,32435886.4852,60000.0,197567825.0371048,227.05120539655368,281.5465739968233,4,10,10,10.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
1106,17191.614597229807,32357055.8673,60000.0,198686932.74463767,226.49939107091456,290.30189980501206,4,10,10,10.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1107,17217.904179397836,29002257.8434,60000.0,196971273.3213617,203.01580490375295,290.3486664050265,4,10,10,10.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
1108,18202.409985097533,30771846.3842,60000.0,205179468.2418285,215.4029246895359,306.96354849645115,4,10,10,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1109,16546.621921754468,29743087.805,60000.0,197003499.04887465,208.20161463470217,279.24705893981945,4,10,10,10.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
1110,16548.611747189534,36390015.0617,60000.0,189041313.0973344,254.7301054318941,280.0556975436904,4,10,10,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1111,16825.92445089906,36114869.0344,60000.0,183110279.4642378,252.8040832407871,284.6454755689974,4,10,10,10.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1112,17370.284084798663,38904561.8578,60000.0,183546986.72038013,272.33193300470384,294.0436002967228,4,10,10,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1113,15328.597085213742,39449487.7822,60000.0,171527477.06992686,276.1464144752021,260.0790583281491,4,10,10,10.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
1114,14029.620595062162,40777628.9488,60000.0,171489851.66219553,285.4434026414522,238.5843999617269,4,10,10,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
